timestamp,turbine_id,wind_speed,vibration,gearbox_temperature,yaw_position,rotor_speed,power_output,data_source,is_anomaly,hour,day_of_week,month
2025-09-15 20:01:41.562105,WT002,0.1940014428518646,0.11450169480117817,0.6633685768629256,0.08695652173913043,0.0,0.9999999999999999,mock,0,20,0,9
2025-09-15 21:01:41.562105,WT002,0.18306952417030603,0.1646463091492565,0.3933548715436821,0.13043478260869565,0.0,0.9999999999999999,mock,0,21,0,9
2025-09-15 22:01:41.562105,WT002,0.5300564711352844,0.2664198141703048,0.6657565236164884,0.17391304347826086,0.16077833194627167,0.9999999999999999,mock,0,22,0,9
2025-09-15 23:01:41.562105,WT004,0.4188323781622245,0.2942644267784875,0.5448761802449709,0.17391304347826086,0.13821809977960142,0.9999999999999999,mock,0,23,0,9
2025-09-16 00:01:41.562105,WT001,0.5149209737750896,0.17641023063196687,0.8257599882251903,0.17391304347826086,0.3499053323097596,0.9999999999999999,mock,1,0,1,9
2025-09-16 01:01:41.562105,WT001,0.42855242659485304,0.1391987107561498,0.5904223266158639,0.21739130434782608,0.03252174192184132,0.9999999999999999,mock,0,1,1,9
2025-09-16 02:01:41.562105,WT001,0.5801232331401769,0.22750832668957371,0.6599465136796878,0.17391304347826086,0.350168978608135,0.9999999999999999,mock,0,2,1,9
2025-09-16 03:01:41.562105,WT002,0.6999920190539265,0.26116703216730475,0.5766038059849903,0.17391304347826086,0.35401598232301046,0.9999999999999999,mock,0,3,1,9
2025-09-16 04:01:41.562105,WT002,0.6116420461647166,0.4645577446515795,0.9580470813577189,0.17391304347826086,0.40226632466966006,0.9999999999999999,mock,1,4,1,9
2025-09-16 05:01:41.562105,WT003,0.7931654099828657,0.30751697980373927,0.6270977866167828,0.17391304347826086,0.6124402159577842,0.9999999999999999,mock,0,5,1,9
2025-09-16 06:01:41.562105,WT004,0.702104335345774,0.7123182911295804,0.9731006812327254,0.17391304347826086,0.5065511466935193,0.9999999999999999,mock,1,6,1,9
2025-09-16 07:01:41.562105,WT004,0.7249688945486545,0.30115016351386925,0.8094962581693945,0.17391304347826086,0.43665288871574104,0.9999999999999999,mock,1,7,1,9
2025-09-16 08:01:41.562105,WT002,0.667770183771278,0.25182149531474507,0.7561475751666755,0.17391304347826086,0.2610208047492262,0.9999999999999999,mock,1,8,1,9
2025-09-16 09:01:41.562105,WT003,0.8779300598965888,0.5075672282842074,0.7379408009954473,0.17391304347826086,0.7623355484146697,0.9999999999999999,mock,1,9,1,9
2025-09-16 10:01:41.562105,WT001,0.6343710421609532,0.3494089311857165,0.7419672981301435,0.17391304347826086,0.1759875210360704,0.9999999999999999,mock,1,10,1,9
2025-09-16 11:01:41.562105,WT002,0.46605762695010267,0.23366101009266593,0.3690285998254135,0.17391304347826086,0.09425096807088873,0.9999999999999999,mock,0,11,1,9
2025-09-16 12:01:41.562105,WT004,0.5920713238369628,0.2990561786967403,0.633902720505922,0.17391304347826086,0.39123917792687224,0.9999999999999999,mock,0,12,1,9
2025-09-16 13:01:41.562105,WT004,0.3171527814143815,0.24815364479907076,0.8144773330307249,0.21739130434782608,0.0,0.9999999999999999,mock,1,13,1,9
2025-09-16 14:01:41.562105,WT004,0.4016335962929618,0.15350737441937468,0.670849466559706,0.21739130434782608,0.2097626841436082,0.9999999999999999,mock,0,14,1,9
2025-09-16 15:01:41.562105,WT001,0.12713763458869504,0.7229667229295316,0.45296422700898553,0.21739130434782608,0.0,0.9999999999999999,mock,1,15,1,9
2025-09-16 16:01:41.562105,WT004,0.15106776600686844,0.4879292111818724,0.6702860323145416,0.17391304347826086,0.0,0.9999999999999999,mock,0,16,1,9
2025-09-16 17:01:41.562105,WT001,0.28138216765587465,0.20612130865396028,0.952465244253299,0.21739130434782608,0.0,0.9999999999999999,mock,1,17,1,9
2025-09-16 18:01:41.562105,WT001,0.3280208121709136,0.11960161906302513,0.8790149180888926,0.21739130434782608,0.0,0.9999999999999999,mock,1,18,1,9
2025-09-16 19:01:41.562105,WT001,0.2787772049334717,0.2164252508008031,0.6687438856799854,0.17391304347826086,0.0,0.9999999999999999,mock,0,19,1,9
2025-09-16 20:01:41.562105,WT002,0.2749692800140958,0.07980343792334166,0.8315527823556605,0.13043478260869565,0.0,0.9999999999999999,mock,1,20,1,9
2025-09-16 21:01:41.562105,WT001,0.296615977632968,0.08284551172536131,0.6198261901929207,0.13043478260869565,0.0,0.9999999999999999,mock,0,21,1,9
2025-09-16 22:01:41.562105,WT003,0.22921040708104207,0.08991777715815957,0.40498170506964803,0.13043478260869565,0.0,0.9999999999999999,mock,0,22,1,9
2025-09-16 23:01:41.562105,WT004,0.36834672443418326,0.18616230449846433,0.5301913889165122,0.13043478260869565,0.0,0.9999999999999999,mock,0,23,1,9
2025-09-17 00:01:41.562105,WT002,0.4609509534270102,0.40127536997129687,0.9297791044964412,0.13043478260869565,0.09317739161043903,0.9999999999999999,mock,1,0,2,9
2025-09-17 01:01:41.562105,WT004,0.6821589617175907,0.39678806718558,0.6346883377258972,0.17391304347826086,0.2806404337300563,0.9999999999999999,mock,0,1,2,9
2025-09-17 02:01:41.562105,WT001,0.6708624027767796,0.39973812242449835,0.6396056183401804,0.17391304347826086,0.45526995689665717,0.9999999999999999,mock,0,2,2,9
2025-09-17 03:01:41.562105,WT002,0.5085036978481527,0.23335955486540438,0.6305363806266331,0.21739130434782608,0.25028217298565547,0.9999999999999999,mock,0,3,2,9
2025-09-17 04:01:41.562105,WT003,0.762370828703771,0.3177474295664898,0.9845997676535685,0.21739130434782608,0.5706651556606503,0.9999999999999999,mock,1,4,2,9
2025-09-17 05:01:41.562105,WT001,0.7154261152186487,0.3040646744402702,0.9399111758607583,0.17391304347826086,0.45246714868546634,0.9999999999999999,mock,1,5,2,9
2025-09-17 06:01:41.562105,WT004,0.6943094295609799,0.7941986844628824,1.0,0.13043478260869565,0.5062157664408424,0.9999999999999999,mock,1,6,2,9
2025-09-17 07:01:41.562105,WT003,0.8172785269468942,0.29090050677286805,0.6531544440312467,0.13043478260869565,0.6913231558124355,0.9999999999999999,mock,0,7,2,9
2025-09-17 08:01:41.562105,WT001,0.8346060280712736,0.5485049400675781,0.7261960662368407,0.13043478260869565,0.6819952438676407,0.9999999999999999,mock,1,8,2,9
2025-09-17 09:01:41.562105,WT003,0.7838191316833448,0.38205068126053354,0.43505961138663585,0.13043478260869565,0.5048828675948545,0.9999999999999999,mock,0,9,2,9
2025-09-17 10:01:41.562105,WT001,0.5499959423047175,0.2527712796694307,0.9159707407203825,0.08695652173913043,0.2696193845924546,0.9999999999999999,mock,1,10,2,9
2025-09-17 11:01:41.562105,WT002,0.5425419283247355,0.3404455041433495,0.49110363490610265,0.13043478260869565,0.3433378242493652,0.9999999999999999,mock,0,11,2,9
2025-09-17 12:01:41.562105,WT001,0.5418703973638951,0.2608938814185473,0.713529171124113,0.13043478260869565,0.17767765660314772,0.9999999999999999,mock,1,12,2,9
2025-09-17 13:01:41.562105,WT002,0.54158776591271,0.4383641041932712,0.5024256036763664,0.08695652173913043,0.42490025042078994,0.9999999999999999,mock,0,13,2,9
2025-09-17 14:01:41.562105,WT001,0.3313273909615374,0.38563334015700257,0.584104608127745,0.08695652173913043,0.0,0.9999999999999999,mock,0,14,2,9
2025-09-17 15:01:41.562105,WT001,0.308412538411584,0.1530515319354136,0.5442004361065016,0.08695652173913043,0.0,0.9999999999999999,mock,0,15,2,9
2025-09-17 16:01:41.562105,WT004,0.17373731480155208,0.0711975730919534,0.5810509477387646,0.043478260869565216,0.0,0.9999999999999999,mock,0,16,2,9
2025-09-17 17:01:41.562105,WT003,0.13903343285369396,0.13012147740047664,0.5920958850679146,0.08695652173913043,0.0,0.9999999999999999,mock,0,17,2,9
2025-09-17 18:01:41.562105,WT003,0.3355884546088457,0.4031714327720538,0.5906265868467653,0.08695652173913043,0.0,0.9999999999999999,mock,0,18,2,9
2025-09-17 19:01:41.562105,WT003,0.39985170459825614,0.14990780420627153,0.812577825582693,0.08695652173913043,0.0,0.9999999999999999,mock,1,19,2,9
2025-09-17 20:01:41.562105,WT001,0.27942838581840557,0.1957903285335123,0.501211064743325,0.13043478260869565,0.0,0.9999999999999999,mock,0,20,2,9
2025-09-17 21:01:41.562105,WT001,0.4299284843656872,0.2584946753342058,0.714134148234729,0.13043478260869565,0.08386409579984688,0.9999999999999999,mock,1,21,2,9
2025-09-17 22:01:41.562105,WT001,0.4172444382012963,0.2943556690886795,0.8743669695742065,0.13043478260869565,0.14456377354148708,0.9999999999999999,mock,1,22,2,9
2025-09-17 23:01:41.562105,WT002,0.37598234058867175,0.1283142539310732,0.5962608906430531,0.13043478260869565,0.05316734738747775,0.9999999999999999,mock,0,23,2,9
2025-09-18 00:01:41.562105,WT002,0.5449494123810236,0.3371201463259942,0.5633726963203998,0.13043478260869565,0.01898399620112623,0.9999999999999999,mock,0,0,3,9
2025-09-18 01:01:41.562105,WT004,0.731300536116458,0.5556201750067349,0.6416714434713993,0.13043478260869565,0.6927566593082717,0.9999999999999999,mock,1,1,3,9
2025-09-18 02:01:41.562105,WT001,0.6320894027901304,0.23727175876355067,0.8682247760339554,0.17391304347826086,0.3894659373361473,0.9999999999999999,mock,1,2,3,9
2025-09-18 03:01:41.562105,WT003,0.848538518807829,0.3325247362258126,0.7098876208128817,0.17391304347826086,0.6024336285814917,0.9999999999999999,mock,1,3,3,9
2025-09-18 04:01:41.562105,WT003,0.4615596793463359,0.5952188777693016,0.5933663523764037,0.17391304347826086,0.13138285487656431,0.9999999999999999,mock,1,4,3,9
2025-09-18 05:01:41.562105,WT004,0.8387602053804518,0.3195633442627973,0.7564383351942618,0.21739130434782608,0.675914508181515,0.9999999999999999,mock,1,5,3,9
2025-09-18 06:01:41.562105,WT003,0.7723745644060093,0.5122624310061675,0.5016240325564385,0.2608695652173913,0.5029128680401134,0.9999999999999999,mock,1,6,3,9
2025-09-18 07:01:41.562105,WT004,0.7242215642623689,0.33471881539800774,0.7881634939739963,0.2608695652173913,0.5130936353947229,0.9999999999999999,mock,1,7,3,9
2025-09-18 08:01:41.562105,WT001,0.7386312008511012,0.29049055662748224,0.7443464914648468,0.2608695652173913,0.45981387272772145,0.9999999999999999,mock,1,8,3,9
2025-09-18 09:01:41.562105,WT003,0.48556053353926754,0.4134586591387508,0.6292559746383226,0.2608695652173913,0.1143187396275076,0.9999999999999999,mock,0,9,3,9
2025-09-18 10:01:41.562105,WT001,0.613303366074055,0.279438084415357,0.5439878402337817,0.21739130434782608,0.2722286956234161,0.9999999999999999,mock,0,10,3,9
2025-09-18 11:01:41.562105,WT002,0.610629432136406,0.29535865218826773,0.5362614712415956,0.17391304347826086,0.19978797624038935,0.9999999999999999,mock,0,11,3,9
2025-09-18 12:01:41.562105,WT003,0.6590372790260621,0.2793079145308516,0.7646218369476765,0.21739130434782608,0.41450932738368906,0.9999999999999999,mock,1,12,3,9
2025-09-18 13:01:41.562105,WT002,0.3889442870423643,0.2295751474295185,0.8761375236661308,0.21739130434782608,0.06624027131677757,0.9999999999999999,mock,1,13,3,9
2025-09-18 14:01:41.562105,WT003,0.2976763418575008,0.1019658281031603,0.5763226877451957,0.21739130434782608,0.0,0.9999999999999999,mock,0,14,3,9
2025-09-18 15:01:41.562105,WT001,0.27611248958180123,0.1336733104732714,0.7523434348109683,0.21739130434782608,0.0,0.9999999999999999,mock,1,15,3,9
2025-09-18 16:01:41.562105,WT004,0.380325755595571,0.5544515207595246,0.343428682411107,0.2608695652173913,0.029856468093677035,0.9999999999999999,mock,1,16,3,9
2025-09-18 17:01:41.562105,WT001,0.2948591541021647,0.1160710157313804,0.5847872154606768,0.2608695652173913,0.0,0.9999999999999999,mock,0,17,3,9
2025-09-18 18:01:41.562105,WT001,0.19842879206836833,0.17551858333938503,0.6737151397369856,0.2608695652173913,0.0,0.9999999999999999,mock,0,18,3,9
2025-09-18 19:01:41.562105,WT001,0.31371370236151974,0.13557662971771361,0.5325661743465164,0.2608695652173913,0.0,0.9999999999999999,mock,0,19,3,9
2025-09-18 20:01:41.562105,WT003,0.2967063783120153,0.2672735314631599,0.5282571290014979,0.2608695652173913,0.0,0.9999999999999999,mock,0,20,3,9
2025-09-18 21:01:41.562105,WT004,0.42636351124754535,0.14822475189809975,0.5714274629320646,0.2608695652173913,0.0,0.9999999999999999,mock,0,21,3,9
2025-09-18 22:01:41.562105,WT002,0.30855281975617976,0.5276489885564677,0.7256447619633852,0.2608695652173913,0.0,0.9999999999999999,mock,1,22,3,9
2025-09-18 23:01:41.562105,WT001,0.4084213122657604,0.20001224949767032,0.6486107165235451,0.2608695652173913,0.1271201488085676,0.9999999999999999,mock,0,23,3,9
2025-09-19 00:01:41.562105,WT003,0.46795366092133606,0.1811051443025547,0.3191380794780323,0.2608695652173913,0.17092670267773125,0.9999999999999999,mock,0,0,4,9
2025-09-19 01:01:41.562105,WT002,0.4245910980263382,0.139412093981147,0.3380191723005146,0.2608695652173913,0.16225598591321044,0.9999999999999999,mock,0,1,4,9
2025-09-19 02:01:41.562105,WT001,0.6660088833037298,0.24921942648330686,0.5812132151776854,0.2608695652173913,0.3303333781258222,0.9999999999999999,mock,0,2,4,9
2025-09-19 03:01:41.562105,WT002,0.715333121965335,0.3382502680955901,0.752230962574794,0.30434782608695654,0.5141507056442622,0.9999999999999999,mock,1,3,4,9
2025-09-19 04:01:41.562105,WT001,0.7297772629236129,0.30308062979684447,0.23732446698776033,0.2608695652173913,0.4913962271507719,0.9999999999999999,mock,0,4,4,9
2025-09-19 05:01:41.562105,WT002,0.7308042560767335,0.47528123777444176,0.5984242022618274,0.2608695652173913,0.5822054768046514,0.9999999999999999,mock,0,5,4,9
2025-09-19 06:01:41.562105,WT002,0.6188520544210684,0.27838738693855714,0.594164199022817,0.21739130434782608,0.332692704696286,0.9999999999999999,mock,0,6,4,9
2025-09-19 07:01:41.562105,WT004,0.7117921543545418,0.28008002136628496,0.9017378967515626,0.21739130434782608,0.44164364028252545,0.9999999999999999,mock,1,7,4,9
2025-09-19 08:01:41.562105,WT004,0.6942349370018658,0.35861147986496034,0.6168518323301475,0.21739130434782608,0.5014645620215852,0.9999999999999999,mock,0,8,4,9
2025-09-19 09:01:41.562105,WT001,0.6066779399069769,0.3576638357708575,0.7402309678863972,0.21739130434782608,0.40628301628788366,0.9999999999999999,mock,1,9,4,9
2025-09-19 10:01:41.562105,WT003,0.6192694776662427,0.23023989113113263,0.7013973132457667,0.17391304347826086,0.2824618643308141,0.9999999999999999,mock,1,10,4,9
2025-09-19 11:01:41.562105,WT004,0.6154257566506167,0.2288010726837424,0.3364341699499829,0.17391304347826086,0.3327385900612323,0.9999999999999999,mock,0,11,4,9
2025-09-19 12:01:41.562105,WT002,0.7007580242024617,0.24416413997051123,0.8021153745518377,0.21739130434782608,0.3638718118518305,0.9999999999999999,mock,1,12,4,9
2025-09-19 13:01:41.562105,WT004,0.4597420159064861,0.3128088685177436,0.7133076286373359,0.17391304347826086,0.0,0.9999999999999999,mock,1,13,4,9
2025-09-19 14:01:41.562105,WT004,0.4066085899535582,0.2608482258556306,0.760356851011831,0.17391304347826086,0.056292098583677785,0.9999999999999999,mock,1,14,4,9
2025-09-19 15:01:41.562105,WT001,0.3197766929997381,0.1697362791527699,1.0,0.17391304347826086,0.0,0.9999999999999999,mock,1,15,4,9
2025-09-19 16:01:41.562105,WT004,0.09071962816877915,0.23290410765061087,0.3438968223935006,0.17391304347826086,0.0,0.9999999999999999,mock,0,16,4,9
2025-09-19 17:01:41.562105,WT004,0.2585568872825209,0.2715653571085168,0.9557731616208369,0.17391304347826086,0.0,0.9999999999999999,mock,1,17,4,9
2025-09-19 18:01:41.562105,WT002,0.2587161559156578,0.1755021656058096,0.6325269138441274,0.17391304347826086,0.0,0.9999999999999999,mock,0,18,4,9
2025-09-19 19:01:41.562105,WT004,0.5129691991575523,0.4219362730651689,0.72486340004252,0.17391304347826086,0.0,0.9999999999999999,mock,1,19,4,9
2025-09-19 20:01:41.562105,WT002,0.2671304994378919,0.09641750744723138,0.6713932489487138,0.17391304347826086,0.0,0.9999999999999999,mock,0,20,4,9
2025-09-19 21:01:41.562105,WT004,0.3581970500572774,0.11841208841801248,0.6105521112726966,0.17391304347826086,0.0,0.9999999999999999,mock,0,21,4,9
2025-09-19 22:01:41.562105,WT004,0.3767441806426015,0.150598183051543,0.5871623593390964,0.17391304347826086,0.1102668855506761,0.9999999999999999,mock,0,22,4,9
2025-09-19 23:01:41.562105,WT003,0.3224832531967704,0.09662715561643032,0.7316394911231305,0.13043478260869565,0.0037410972966457345,0.9999999999999999,mock,1,23,4,9
2025-09-20 00:01:41.562105,WT004,0.6247984834421408,0.30533525762291536,0.4349742838248747,0.13043478260869565,0.26907473550088,0.9999999999999999,mock,0,0,5,9
2025-09-20 01:01:41.562105,WT002,0.6509736212014697,0.5695184438325639,0.7992834697520954,0.13043478260869565,0.28540139753633453,0.9999999999999999,mock,1,1,5,9
2025-09-20 02:01:41.562105,WT002,0.716580755705415,0.2508013780732632,0.611844028251852,0.13043478260869565,0.5161091423113104,0.9999999999999999,mock,0,2,5,9
2025-09-20 03:01:41.562105,WT001,0.5957330320248082,0.21422718892626397,0.4971616921726989,0.08695652173913043,0.2324212931899412,0.9999999999999999,mock,0,3,5,9
2025-09-20 04:01:41.562105,WT001,0.8725973702463824,0.38401806033464403,0.6064111729718267,0.08695652173913043,0.7178316766679811,0.9999999999999999,mock,0,4,5,9
2025-09-20 05:01:41.562105,WT003,0.6115289872188767,0.548501618536737,0.8806627616513025,0.08695652173913043,0.2883724998020638,0.9999999999999999,mock,1,5,5,9
2025-09-20 06:01:41.562105,WT002,0.8234469685764528,0.3363601803593109,0.5927043567279959,0.08695652173913043,0.4740000532757531,0.9999999999999999,mock,0,6,5,9
2025-09-20 07:01:41.562105,WT002,0.9786039351416377,0.43955427931757707,0.7362894187217686,0.08695652173913043,0.6559748278405715,0.9999999999999999,mock,1,7,5,9
2025-09-20 08:01:41.562105,WT002,0.6280381511285975,0.21592619964462656,0.5612782709624788,0.08695652173913043,0.3773324068599686,0.9999999999999999,mock,0,8,5,9
2025-09-20 09:01:41.562105,WT003,0.6307911865546705,0.2320005667661892,0.8004630544813569,0.08695652173913043,0.30885495192879286,0.9999999999999999,mock,1,9,5,9
2025-09-20 10:01:41.562105,WT002,0.6459329761265405,0.7649232660543243,0.7888298971416834,0.13043478260869565,0.3314217160519315,0.9999999999999999,mock,1,10,5,9
2025-09-20 11:01:41.562105,WT001,0.5226914008130742,0.5943396875112249,0.9756793636691219,0.13043478260869565,0.2688590312087846,0.9999999999999999,mock,1,11,5,9
2025-09-20 12:01:41.562105,WT003,0.34956827370966514,0.10055799872930793,0.6505007479290201,0.13043478260869565,0.06362939757356911,0.9999999999999999,mock,0,12,5,9
2025-09-20 13:01:41.562105,WT001,0.4489090346159865,0.524043266590918,0.7861225127636349,0.08695652173913043,0.07369229945297762,0.9999999999999999,mock,1,13,5,9
2025-09-20 14:01:41.562105,WT001,0.27174110266651896,0.1982908821162363,0.6944590050796569,0.08695652173913043,0.0,0.9999999999999999,mock,1,14,5,9
2025-09-20 15:01:41.562105,WT003,0.375777242202074,0.36710305334565496,0.8868834510196484,0.08695652173913043,0.03946747689013508,0.9999999999999999,mock,1,15,5,9
2025-09-20 16:01:41.562105,WT004,0.19283653321900573,0.11460104028760992,0.5632259451893225,0.08695652173913043,0.0,0.9999999999999999,mock,0,16,5,9
2025-09-20 17:01:41.562105,WT004,0.4196440996553651,0.2197014071828957,0.7983880430589707,0.08695652173913043,0.07713530594357265,0.9999999999999999,mock,1,17,5,9
2025-09-20 18:01:41.562105,WT001,0.17252594736400262,0.1147263886618215,0.6474270199679317,0.08695652173913043,0.0,0.9999999999999999,mock,0,18,5,9
2025-09-20 19:01:41.562105,WT004,0.2283567556557905,0.1912047498420737,0.6683930042480841,0.13043478260869565,0.0,0.9999999999999999,mock,0,19,5,9
2025-09-20 20:01:41.562105,WT002,0.3699147863422234,0.1270903383217309,0.6934445062709647,0.13043478260869565,0.0,0.9999999999999999,mock,1,20,5,9
2025-09-20 21:01:41.562105,WT003,0.2016096596701818,0.045019403296443106,0.7192265134231288,0.17391304347826086,0.0,0.9999999999999999,mock,1,21,5,9
2025-09-20 22:01:41.562105,WT001,0.4035338378318182,0.1680505012048269,0.6600327610171468,0.13043478260869565,0.0,0.9999999999999999,mock,0,22,5,9
2025-09-20 23:01:41.562105,WT002,0.5754716161160605,0.34436479523565733,0.713197854512658,0.13043478260869565,0.29003819226053973,0.9999999999999999,mock,1,23,5,9
2025-09-21 00:01:41.562105,WT004,0.3437622197680239,0.12622096186185222,0.9322256541117504,0.17391304347826086,0.0,0.9999999999999999,mock,1,0,6,9
2025-09-21 01:01:41.562105,WT002,0.5930049306467102,0.3385718055709641,0.837014868351988,0.13043478260869565,0.4436353638066437,0.9999999999999999,mock,1,1,6,9
2025-09-21 02:01:41.562105,WT004,0.6623060056625206,0.6685457573192923,0.8183323340378554,0.13043478260869565,0.360323591713992,0.9999999999999999,mock,1,2,6,9
2025-09-21 03:01:41.562105,WT001,0.7685470471874222,0.27885879146815484,0.605523326698107,0.13043478260869565,0.5129615767937374,0.9999999999999999,mock,0,3,6,9
2025-09-21 04:01:41.562105,WT002,0.6028586339947644,0.34216369577222416,0.5358502283475617,0.17391304347826086,0.4259219087104462,0.9999999999999999,mock,0,4,6,9
2025-09-21 05:01:41.562105,WT003,0.6198461677877196,0.28168185853075944,0.8321714816564065,0.17391304347826086,0.3719674946978071,0.9999999999999999,mock,1,5,6,9
2025-09-21 06:01:41.562105,WT001,0.8168136640752265,0.5425016621947021,0.8194395498296982,0.17391304347826086,0.7446388186797794,0.9999999999999999,mock,1,6,6,9
2025-09-21 07:01:41.562105,WT002,0.7851221944217707,0.29766656380708334,0.9152857792107616,0.17391304347826086,0.609073265850629,0.9999999999999999,mock,1,7,6,9
2025-09-21 08:01:41.562105,WT002,0.7548510208103726,0.41054119718596227,0.5816766116820649,0.17391304347826086,0.43264169225860316,0.9999999999999999,mock,0,8,6,9
2025-09-21 09:01:41.562105,WT004,0.724058882524169,0.47963648432356076,0.6418282307369756,0.13043478260869565,0.37215738119146335,0.9999999999999999,mock,0,9,6,9
2025-09-21 10:01:41.562105,WT001,0.5662628411078207,0.5530002492930742,0.4153253939704642,0.13043478260869565,0.1250244096925508,0.9999999999999999,mock,1,10,6,9
2025-09-21 11:01:41.562105,WT001,0.5978708987557755,0.34437543204783905,0.6156551206414509,0.13043478260869565,0.37393269666194806,0.9999999999999999,mock,0,11,6,9
2025-09-21 12:01:41.562105,WT001,0.5379679065209084,0.2619665769604208,0.8388014028344384,0.13043478260869565,0.3361233287036729,0.9999999999999999,mock,1,12,6,9
2025-09-21 13:01:41.562105,WT001,0.36890799770876403,0.22962176410501967,0.6037632945424751,0.13043478260869565,0.15357530972718814,0.9999999999999999,mock,0,13,6,9
2025-09-21 14:01:41.562105,WT004,0.5709427730913924,0.44557551100792414,0.7815962634719673,0.17391304347826086,0.35182267045810134,0.9999999999999999,mock,1,14,6,9
2025-09-21 15:01:41.562105,WT003,0.3758018163722141,0.2175776025974816,0.648100806786573,0.17391304347826086,0.10040417915733735,0.9999999999999999,mock,0,15,6,9
2025-09-21 16:01:41.562105,WT001,0.16505492241940029,0.030553631506594514,0.7307636871065295,0.13043478260869565,0.0,0.9999999999999999,mock,1,16,6,9
2025-09-21 17:01:41.562105,WT004,0.3283552043201666,0.43053013311000565,0.49433075099137014,0.13043478260869565,0.0,0.9999999999999999,mock,0,17,6,9
2025-09-21 18:01:41.562105,WT003,0.1529651002714485,0.17019458961223177,0.6923933830536204,0.13043478260869565,0.0,0.9999999999999999,mock,1,18,6,9
2025-09-21 19:01:41.562105,WT003,0.3416933356060693,0.23995105239947057,0.19818569689796495,0.17391304347826086,0.0,0.9999999999999999,mock,0,19,6,9
2025-09-21 20:01:41.562105,WT004,0.40517614696862614,0.15283081541604937,0.6486802545079273,0.21739130434782608,0.04568280866443719,0.9999999999999999,mock,0,20,6,9
2025-09-21 21:01:41.562105,WT001,0.24352354638331164,0.19422709086330636,0.4167729769712698,0.21739130434782608,0.0,0.9999999999999999,mock,0,21,6,9
2025-09-21 22:01:41.562105,WT003,0.47873242810813255,0.21473664773480977,0.872444878864056,0.2608695652173913,0.1713545034443995,0.9999999999999999,mock,1,22,6,9
2025-09-21 23:01:41.562105,WT001,0.4840824754731575,0.2869650983942347,0.8035933548723002,0.2608695652173913,0.26733452904086974,0.9999999999999999,mock,1,23,6,9
2025-09-22 00:01:41.562105,WT001,0.5920217901054413,0.2105307460597438,0.7536742847341977,0.30434782608695654,0.42368225940687676,0.9999999999999999,mock,1,0,0,9
